;Scopy version,dda5ec6
;Exported on,dinsdag januari 25/01/2022
;Device,M2K
;Nr of samples,8000
;Sample rate,1e+08
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V),CH2(V)
6942,2.942e-05,-2.54141,-2.47913
6943,2.943e-05,-2.54141,-2.47913
6944,2.944e-05,-2.52688,-2.47913
6945,2.945e-05,-2.52688,-2.50818
6946,2.946e-05,-2.54141,-2.43555
6947,2.947e-05,-2.52688,-2.50818
6948,2.948e-05,-2.54141,-2.49365
6949,2.949e-05,-2.54141,-2.47913
6950,2.95e-05,-2.52688,-2.47913
6951,2.951e-05,-2.55593,-2.4646
6952,2.952e-05,-2.51236,-2.4646
6953,2.953e-05,-2.55593,-2.4646
6954,2.954e-05,-2.54141,-2.47913
6955,2.955e-05,-2.52688,-2.4646
6956,2.956e-05,-2.57046,-2.4646
6957,2.957e-05,-2.55593,-2.50818
6958,2.958e-05,-2.52688,-2.4646
6959,2.959e-05,-2.51236,-2.47913
6960,2.96e-05,-2.54141,-2.47913
6961,2.961e-05,-2.55593,-2.47913
6962,2.962e-05,-2.52688,-2.47913
6963,2.963e-05,-2.54141,-2.4646
6964,2.964e-05,-2.52688,-2.4646
6965,2.965e-05,-2.55593,-2.49365
6966,2.966e-05,-2.55593,-2.47913
6967,2.967e-05,-2.55593,-2.4646
6968,2.968e-05,-2.54141,-2.4646
6969,2.969e-05,-2.54141,-2.49365
6970,2.97e-05,-2.57046,-2.49365
6971,2.971e-05,-2.54141,-2.4646
6972,2.972e-05,-2.52688,-2.50818
6973,2.973e-05,-2.54141,-2.47913
6974,2.974e-05,-2.55593,-2.47913
6975,2.975e-05,-2.57046,-2.47913
6976,2.976e-05,-2.51236,-2.49365
6977,2.977e-05,-2.54141,-2.50818
6978,2.978e-05,-2.52688,-2.47913
6979,2.979e-05,-2.54141,-2.47913
6980,2.98e-05,-2.54141,-2.47913
6981,2.981e-05,-2.52688,-2.47913
6982,2.982e-05,-2.52688,-2.4646
6983,2.983e-05,-2.54141,-2.4646
6984,2.984e-05,-2.54141,-2.4646
6985,2.985e-05,-2.51236,-2.47913
6986,2.986e-05,-2.52688,-2.47913
6987,2.987e-05,-2.52688,-2.47913
6988,2.988e-05,-2.51236,-2.43555
6989,2.989e-05,-2.51236,-2.43555
6990,2.99e-05,-2.51236,-2.4646
6991,2.991e-05,-2.52688,-2.4646
6992,2.992e-05,-2.52688,-2.4646
6993,2.993e-05,-2.54141,-2.50818
6994,2.994e-05,-2.54141,-2.43555
6995,2.995e-05,-2.51236,-2.4646
6996,2.996e-05,-2.52688,-2.4646
6997,2.997e-05,-2.49783,-2.47913
6998,2.998e-05,-2.52688,-2.4646
6999,2.999e-05,-2.52688,-2.43555
7000,3e-05,-2.49783,-2.43555
7001,3.001e-05,-2.52688,-2.4646
7002,3.002e-05,-2.52688,-2.47913
7003,3.003e-05,-2.54141,-2.47913
7004,3.004e-05,-2.55593,-2.43555
7005,3.005e-05,-2.52688,-2.4646
7006,3.006e-05,-2.54141,-2.47913
7007,3.007e-05,-2.54141,-2.47913
7008,3.008e-05,-2.55593,-2.4646
7009,3.009e-05,-2.55593,-2.47913
7010,3.01e-05,-2.52688,-2.4646
7011,3.011e-05,-2.52688,-2.47913
7012,3.012e-05,-2.49783,-2.47913
7013,3.013e-05,-2.54141,-2.47913
7014,3.014e-05,-2.54141,-2.50818
7015,3.015e-05,-2.54141,-2.47913
7016,3.016e-05,-2.54141,-2.43555
7017,3.017e-05,-2.52688,-2.47913
7018,3.018e-05,-2.51236,-2.43555
7019,3.019e-05,-2.54141,-2.47913
7020,3.02e-05,-2.51236,-2.4646
7021,3.021e-05,-2.52688,-2.47913
7022,3.022e-05,-2.51236,-2.47913
7023,3.023e-05,-2.52688,-2.47913
7024,3.024e-05,-2.55593,-2.4646
7025,3.025e-05,-2.52688,-2.47913
7026,3.026e-05,-2.54141,-2.4646
7027,3.027e-05,-2.52688,-2.47913
7028,3.028e-05,-2.51236,-2.49365
7029,3.029e-05,-2.52688,-2.49365
7030,3.03e-05,-2.54141,-2.47913
7031,3.031e-05,-2.52688,-2.49365
7032,3.032e-05,-2.55593,-2.47913
7033,3.033e-05,-2.54141,-2.4646
7034,3.034e-05,-2.52688,-2.4646
7035,3.035e-05,-2.52688,-2.49365
7036,3.036e-05,-2.51236,-2.4646
7037,3.037e-05,-2.55593,-2.49365
7038,3.038e-05,-2.55593,-2.4646
7039,3.039e-05,-2.51236,-2.47913
7040,3.04e-05,-2.52688,-2.4646
7041,3.041e-05,-2.55593,-2.47913
7042,3.042e-05,-2.54141,-2.47913
7043,3.043e-05,-2.55593,-2.49365
7044,3.044e-05,-2.51236,-2.43555
7045,3.045e-05,-2.52688,-2.4646
7046,3.046e-05,-2.51236,-2.49365
7047,3.047e-05,-2.54141,-2.47913
7048,3.048e-05,-2.51236,-2.4646
7049,3.049e-05,-2.52688,-2.4646
7050,3.05e-05,-2.52688,-2.4646
7051,3.051e-05,-2.55593,-2.47913
7052,3.052e-05,-2.52688,-2.49365
7053,3.053e-05,-2.54141,-2.47913
7054,3.054e-05,-2.55593,-2.49365
7055,3.055e-05,-2.52688,-2.50818
7056,3.056e-05,-2.51236,-2.49365
7057,3.057e-05,-2.52688,-2.50818
7058,3.058e-05,-2.49783,-2.49365
7059,3.059e-05,-2.52688,-2.47913
7060,3.06e-05,-2.55593,-2.50818
7061,3.061e-05,-2.55593,-2.47913
7062,3.062e-05,-2.51236,-2.47913
7063,3.063e-05,-2.55593,-2.49365
7064,3.064e-05,-2.54141,-2.4646
7065,3.065e-05,-2.52688,-2.47913
7066,3.066e-05,-2.55593,-2.4646
7067,3.067e-05,-2.51236,-2.47913
7068,3.068e-05,-2.52688,-2.43555
7069,3.069e-05,-2.55593,-2.49365
7070,3.07e-05,-2.55593,-2.47913
7071,3.071e-05,-2.54141,-2.49365
7072,3.072e-05,-2.55593,-2.47913
7073,3.073e-05,-2.57046,-2.4646
7074,3.074e-05,-2.54141,-2.49365
7075,3.075e-05,-2.52688,-2.4646
7076,3.076e-05,-2.52688,-2.47913
7077,3.077e-05,-2.54141,-2.47913
7078,3.078e-05,-2.55593,-2.4646
7079,3.079e-05,-2.52688,-2.4646
7080,3.08e-05,-2.54141,-2.47913
7081,3.081e-05,-2.55593,-2.49365
7082,3.082e-05,-2.52688,-2.47913
7083,3.083e-05,-2.54141,-2.47913
7084,3.084e-05,-2.55593,-2.47913
7085,3.085e-05,-2.54141,-2.47913
7086,3.086e-05,-2.54141,-2.47913
7087,3.087e-05,-2.54141,-2.4646
7088,3.088e-05,-2.54141,-2.47913
7089,3.089e-05,-2.54141,-2.49365
7090,3.09e-05,-2.54141,-2.47913
7091,3.091e-05,-2.54141,-2.49365
7092,3.092e-05,-2.52688,-2.47913
7093,3.093e-05,-2.54141,-2.4646
7094,3.094e-05,-2.51236,-2.4646
7095,3.095e-05,-2.54141,-2.47913
7096,3.096e-05,-2.51236,-2.47913
7097,3.097e-05,-2.51236,-2.49365
7098,3.098e-05,-2.52688,-2.47913
7099,3.099e-05,-2.51236,-2.47913
7100,3.1e-05,-2.52688,-2.47913
7101,3.101e-05,-2.52688,-2.49365
7102,3.102e-05,-2.55593,-2.47913
7103,3.103e-05,-2.52688,-2.50818
7104,3.104e-05,-2.52688,-2.4646
7105,3.105e-05,-2.54141,-2.49365
7106,3.106e-05,-2.52688,-2.4646
7107,3.107e-05,-2.52688,-2.47913
7108,3.108e-05,-2.51236,-2.49365
7109,3.109e-05,-2.54141,-2.47913
7110,3.11e-05,-2.54141,-2.47913
7111,3.111e-05,-2.52688,-2.49365
7112,3.112e-05,-2.49783,-2.4646
7113,3.113e-05,-2.51236,-2.49365
7114,3.114e-05,-2.55593,-2.47913
7115,3.115e-05,-2.55593,-2.4646
7116,3.116e-05,-2.55593,-2.4646
7117,3.117e-05,-2.55593,-2.47913
7118,3.118e-05,-2.55593,-2.47913
7119,3.119e-05,-2.52688,-2.4646
7120,3.12e-05,-2.51236,-2.49365
7121,3.121e-05,-2.52688,-2.49365
7122,3.122e-05,-2.55593,-2.49365
7123,3.123e-05,-2.54141,-2.47913
7124,3.124e-05,-2.55593,-2.4646
7125,3.125e-05,-2.55593,-2.4646
7126,3.126e-05,-2.54141,-2.49365
7127,3.127e-05,-2.55593,-2.47913
7128,3.128e-05,-2.52688,-2.4646
7129,3.129e-05,-2.52688,-2.49365
7130,3.13e-05,-2.52688,-2.4646
7131,3.131e-05,-2.55593,-2.49365
7132,3.132e-05,-2.55593,-2.49365
7133,3.133e-05,-2.54141,-2.4646
7134,3.134e-05,-2.54141,-2.47913
7135,3.135e-05,-2.55593,-2.47913
7136,3.136e-05,-2.52688,-2.4646
7137,3.137e-05,-2.55593,-2.47913
7138,3.138e-05,-2.57046,-2.5227
7139,3.139e-05,-2.52688,-2.49365
7140,3.14e-05,-2.52688,-2.49365
7141,3.141e-05,-2.52688,-2.47913
7142,3.142e-05,-2.52688,-2.43555
7143,3.143e-05,-2.54141,-2.47913
7144,3.144e-05,-2.54141,-2.49365
7145,3.145e-05,-2.54141,-2.49365
7146,3.146e-05,-2.54141,-2.4646
7147,3.147e-05,-2.54141,-2.50818
7148,3.148e-05,-2.52688,-2.47913
7149,3.149e-05,-2.54141,-2.47913
7150,3.15e-05,-2.54141,-2.49365
7151,3.151e-05,-2.54141,-2.47913
7152,3.152e-05,-2.55593,-2.47913
7153,3.153e-05,-2.51236,-2.49365
7154,3.154e-05,-2.54141,-2.49365
7155,3.155e-05,-2.51236,-2.4646
7156,3.156e-05,-2.54141,-2.4646
7157,3.157e-05,-2.55593,-2.47913
7158,3.158e-05,-2.55593,-2.47913
7159,3.159e-05,-2.51236,-2.49365
7160,3.16e-05,-2.51236,-2.47913
7161,3.161e-05,-2.49783,-2.50818
7162,3.162e-05,-2.52688,-2.47913
7163,3.163e-05,-2.52688,-2.50818
7164,3.164e-05,-2.49783,-2.50818
7165,3.165e-05,-2.52688,-2.47913
7166,3.166e-05,-2.49783,-2.49365
7167,3.167e-05,-2.52688,-2.47913
7168,3.168e-05,-2.55593,-2.47913
7169,3.169e-05,-2.51236,-2.49365
7170,3.17e-05,-2.48331,-2.4646
7171,3.171e-05,-2.52688,-2.49365
7172,3.172e-05,-2.51236,-2.47913
7173,3.173e-05,-2.51236,-2.49365
7174,3.174e-05,-2.51236,-2.49365
7175,3.175e-05,-2.55593,-2.49365
7176,3.176e-05,-2.54141,-2.47913
7177,3.177e-05,-2.54141,-2.49365
7178,3.178e-05,-2.52688,-2.4646
7179,3.179e-05,-2.55593,-2.49365
7180,3.18e-05,-2.52688,-2.49365
7181,3.181e-05,-2.52688,-2.47913
7182,3.182e-05,-2.54141,-2.4646
7183,3.183e-05,-2.54141,-2.4646
7184,3.184e-05,-2.52688,-2.47913
7185,3.185e-05,-2.51236,-2.50818
7186,3.186e-05,-2.49783,-2.49365
7187,3.187e-05,-2.49783,-2.49365
7188,3.188e-05,-2.52688,-2.47913
7189,3.189e-05,-2.52688,-2.49365
7190,3.19e-05,-2.51236,-2.47913
7191,3.191e-05,-2.54141,-2.4646
7192,3.192e-05,-2.51236,-2.47913
7193,3.193e-05,-2.55593,-2.4646
7194,3.194e-05,-2.54141,-2.47913
7195,3.195e-05,-2.52688,-2.50818
7196,3.196e-05,-2.54141,-2.47913
7197,3.197e-05,-2.52688,-2.47913
7198,3.198e-05,-2.52688,-2.49365
7199,3.199e-05,-2.54141,-2.49365
7200,3.2e-05,-2.52688,-2.47913
7201,3.201e-05,-2.54141,-2.4646
7202,3.202e-05,-2.55593,-2.47913
7203,3.203e-05,-2.54141,-2.49365
7204,3.204e-05,-2.54141,-2.49365
7205,3.205e-05,-2.57046,-2.49365
7206,3.206e-05,-2.54141,-2.4646
7207,3.207e-05,-2.52688,-2.49365
7208,3.208e-05,-2.54141,-2.4646
7209,3.209e-05,-2.54141,-2.49365
7210,3.21e-05,-2.52688,-2.47913
7211,3.211e-05,-2.55593,-2.47913
7212,3.212e-05,-2.55593,-2.47913
7213,3.213e-05,-2.54141,-2.49365
7214,3.214e-05,-2.54141,-2.47913
7215,3.215e-05,-2.54141,-2.53723
7216,3.216e-05,-2.54141,-2.49365
7217,3.217e-05,-2.54141,-2.50818
7218,3.218e-05,-2.52688,-2.47913
7219,3.219e-05,-2.55593,-2.47913
7220,3.22e-05,-2.55593,-2.4646
7221,3.221e-05,-2.55593,-2.49365
7222,3.222e-05,-2.51236,-2.4646
7223,3.223e-05,-2.52688,-2.4646
7224,3.224e-05,-2.52688,-2.47913
7225,3.225e-05,-2.55593,-2.47913
7226,3.226e-05,-2.55593,-2.4646
7227,3.227e-05,-2.52688,-2.49365
7228,3.228e-05,-2.55593,-2.47913
7229,3.229e-05,-2.52688,-2.49365
7230,3.23e-05,-2.54141,-2.4646
7231,3.231e-05,-2.54141,-2.47913
7232,3.232e-05,-2.52688,-2.47913
7233,3.233e-05,-2.57046,-2.49365
7234,3.234e-05,-2.54141,-2.4646
7235,3.235e-05,-2.57046,-2.4646
7236,3.236e-05,-2.51236,-2.49365
7237,3.237e-05,-2.52688,-2.4646
7238,3.238e-05,-2.52688,-2.4646
7239,3.239e-05,-2.57046,-2.49365
7240,3.24e-05,-2.54141,-2.49365
7241,3.241e-05,-2.52688,-2.47913
7242,3.242e-05,-2.52688,-2.47913
7243,3.243e-05,-2.52688,-2.47913
7244,3.244e-05,-2.55593,-2.47913
7245,3.245e-05,-2.51236,-2.47913
7246,3.246e-05,-2.54141,-2.4646
7247,3.247e-05,-2.54141,-2.47913
7248,3.248e-05,-2.55593,-2.47913
7249,3.249e-05,-2.54141,-2.47913
7250,3.25e-05,-2.54141,-2.47913
7251,3.251e-05,-2.54141,-2.49365
7252,3.252e-05,-2.54141,-2.49365
7253,3.253e-05,-2.51236,-2.49365
7254,3.254e-05,-2.51236,-2.47913
7255,3.255e-05,-2.52688,-2.49365
7256,3.256e-05,-2.52688,-2.4646
7257,3.257e-05,-2.52688,-2.47913
7258,3.258e-05,-2.51236,-2.47913
7259,3.259e-05,-2.54141,-2.50818
7260,3.26e-05,-2.54141,-2.47913
7261,3.261e-05,-2.52688,-2.4646
7262,3.262e-05,-2.52688,-2.47913
7263,3.263e-05,-2.54141,-2.47913
7264,3.264e-05,-2.51236,-2.4646
7265,3.265e-05,-2.51236,-2.4646
7266,3.266e-05,-2.52688,-2.50818
7267,3.267e-05,-2.51236,-2.47913
7268,3.268e-05,-2.54141,-2.47913
7269,3.269e-05,-2.54141,-2.47913
7270,3.27e-05,-2.54141,-2.50818
7271,3.271e-05,-2.54141,-2.49365
7272,3.272e-05,-2.54141,-2.47913
7273,3.273e-05,-2.55593,-2.47913
7274,3.274e-05,-2.55593,-2.47913
7275,3.275e-05,-2.57046,-2.49365
7276,3.276e-05,-2.52688,-2.4646
7277,3.277e-05,-2.52688,-2.4646
7278,3.278e-05,-2.57046,-2.47913
7279,3.279e-05,-2.55593,-2.49365
7280,3.28e-05,-2.51236,-2.50818
7281,3.281e-05,-2.51236,-2.50818
7282,3.282e-05,-2.52688,-2.4646
7283,3.283e-05,-2.52688,-2.49365
7284,3.284e-05,-2.51236,-2.49365
7285,3.285e-05,-2.55593,-2.49365
7286,3.286e-05,-2.55593,-2.47913
7287,3.287e-05,-2.51236,-2.49365
7288,3.288e-05,-2.52688,-2.47913
7289,3.289e-05,-2.54141,-2.47913
7290,3.29e-05,-2.52688,-2.4646
7291,3.291e-05,-2.57046,-2.49365
7292,3.292e-05,-2.55593,-2.47913
7293,3.293e-05,-2.51236,-2.47913
7294,3.294e-05,-2.52688,-2.47913
7295,3.295e-05,-2.55593,-2.49365
7296,3.296e-05,-2.55593,-2.47913
7297,3.297e-05,-2.55593,-2.49365
7298,3.298e-05,-2.55593,-2.49365
7299,3.299e-05,-2.57046,-2.47913
7300,3.3e-05,-2.51236,-2.49365
7301,3.301e-05,-2.54141,-2.47913
7302,3.302e-05,-2.55593,-2.47913
7303,3.303e-05,-2.55593,-2.4646
7304,3.304e-05,-2.55593,-2.47913
7305,3.305e-05,-2.52688,-2.49365
7306,3.306e-05,-2.55593,-2.47913
7307,3.307e-05,-2.52688,-2.49365
7308,3.308e-05,-2.54141,-2.47913
7309,3.309e-05,-2.54141,-2.50818
7310,3.31e-05,-2.55593,-2.49365
7311,3.311e-05,-2.55593,-2.47913
7312,3.312e-05,-2.54141,-2.49365
7313,3.313e-05,-2.54141,-2.49365
7314,3.314e-05,-2.58498,-2.47913
7315,3.315e-05,-2.55593,-2.4646
7316,3.316e-05,-2.57046,-2.4646
7317,3.317e-05,-2.54141,-2.47913
7318,3.318e-05,-2.58498,-2.4646
7319,3.319e-05,-2.55593,-2.49365
7320,3.32e-05,-2.55593,-2.49365
7321,3.321e-05,-2.54141,-2.49365
7322,3.322e-05,-2.51236,-2.49365
7323,3.323e-05,-2.52688,-2.49365
7324,3.324e-05,-2.55593,-2.47913
7325,3.325e-05,-2.57046,-2.49365
7326,3.326e-05,-2.58498,-2.47913
7327,3.327e-05,-2.57046,-2.5227
7328,3.328e-05,-2.55593,-2.50818
7329,3.329e-05,-2.52688,-2.47913
7330,3.33e-05,-2.51236,-2.4646
7331,3.331e-05,-2.54141,-2.47913
7332,3.332e-05,-2.55593,-2.47913
7333,3.333e-05,-2.57046,-2.49365
7334,3.334e-05,-2.55593,-2.47913
7335,3.335e-05,-2.54141,-2.47913
7336,3.336e-05,-2.55593,-2.47913
7337,3.337e-05,-2.55593,-2.50818
7338,3.338e-05,-2.55593,-2.47913
7339,3.339e-05,-2.54141,-2.49365
7340,3.34e-05,-2.55593,-2.47913
7341,3.341e-05,-2.54141,-2.50818
7342,3.342e-05,-2.54141,-2.47913
7343,3.343e-05,-2.54141,-2.47913
7344,3.344e-05,-2.54141,-2.49365
7345,3.345e-05,-2.54141,-2.47913
7346,3.346e-05,-2.52688,-2.4646
7347,3.347e-05,-2.54141,-2.49365
7348,3.348e-05,-2.52688,-2.47913
7349,3.349e-05,-2.52688,-2.50818
7350,3.35e-05,-2.55593,-2.47913
7351,3.351e-05,-2.55593,-2.47913
7352,3.352e-05,-2.55593,-2.49365
7353,3.353e-05,-2.54141,-2.49365
7354,3.354e-05,-2.54141,-2.47913
7355,3.355e-05,-2.52688,-2.47913
7356,3.356e-05,-2.55593,-2.49365
7357,3.357e-05,-2.55593,-2.49365
7358,3.358e-05,-2.54141,-2.47913
7359,3.359e-05,-2.55593,-2.47913
7360,3.36e-05,-2.54141,-2.50818
7361,3.361e-05,-2.51236,-2.4646
7362,3.362e-05,-2.54141,-2.50818
7363,3.363e-05,-2.52688,-2.49365
7364,3.364e-05,-2.52688,-2.49365
7365,3.365e-05,-2.54141,-2.50818
7366,3.366e-05,-2.54141,-2.49365
7367,3.367e-05,-2.51236,-2.49365
7368,3.368e-05,-2.52688,-2.49365
7369,3.369e-05,-2.54141,-2.47913
7370,3.37e-05,-2.55593,-2.49365
7371,3.371e-05,-2.54141,-2.47913
7372,3.372e-05,-2.54141,-2.47913
7373,3.373e-05,-2.55593,-2.4646
7374,3.374e-05,-2.54141,-2.50818
7375,3.375e-05,-2.54141,-2.49365
7376,3.376e-05,-2.51236,-2.47913
7377,3.377e-05,-2.52688,-2.50818
7378,3.378e-05,-2.52688,-2.47913
7379,3.379e-05,-2.55593,-2.4646
7380,3.38e-05,-2.54141,-2.4646
7381,3.381e-05,-2.57046,-2.49365
7382,3.382e-05,-2.54141,-2.50818
7383,3.383e-05,-2.54141,-2.50818
7384,3.384e-05,-2.52688,-2.50818
7385,3.385e-05,-2.52688,-2.49365
7386,3.386e-05,-2.54141,-2.4646
7387,3.387e-05,-2.51236,-2.49365
7388,3.388e-05,-2.51236,-2.47913
7389,3.389e-05,-2.55593,-2.50818
7390,3.39e-05,-2.55593,-2.49365
7391,3.391e-05,-2.54141,-2.49365
7392,3.392e-05,-2.55593,-2.47913
7393,3.393e-05,-2.55593,-2.49365
7394,3.394e-05,-2.57046,-2.4646
7395,3.395e-05,-2.51236,-2.47913
7396,3.396e-05,-2.54141,-2.49365
7397,3.397e-05,-2.52688,-2.47913
7398,3.398e-05,-2.52688,-2.4646
7399,3.399e-05,-2.51236,-2.49365
7400,3.4e-05,-2.54141,-2.47913
7401,3.401e-05,-2.52688,-2.49365
7402,3.402e-05,-2.52688,-2.47913
7403,3.403e-05,-2.51236,-2.47913
7404,3.404e-05,-2.49783,-2.4646
7405,3.405e-05,-2.54141,-2.49365
7406,3.406e-05,-2.54141,-2.49365
7407,3.407e-05,-2.55593,-2.49365
7408,3.408e-05,-2.55593,-2.47913
7409,3.409e-05,-2.54141,-2.47913
7410,3.41e-05,-2.52688,-2.47913
7411,3.411e-05,-2.52688,-2.49365
7412,3.412e-05,-2.54141,-2.47913
7413,3.413e-05,-2.52688,-2.50818
7414,3.414e-05,-2.52688,-2.49365
7415,3.415e-05,-2.54141,-2.49365
7416,3.416e-05,-2.55593,-2.43555
7417,3.417e-05,-2.55593,-2.50818
7418,3.418e-05,-2.57046,-2.47913
7419,3.419e-05,-2.55593,-2.47913
7420,3.42e-05,-2.55593,-2.47913
7421,3.421e-05,-2.54141,-2.47913
7422,3.422e-05,-2.52688,-2.47913
7423,3.423e-05,-2.54141,-2.49365
7424,3.424e-05,-2.52688,-2.50818
7425,3.425e-05,-2.55593,-2.47913
7426,3.426e-05,-2.55593,-2.47913
7427,3.427e-05,-2.55593,-2.47913
7428,3.428e-05,-2.54141,-2.49365
7429,3.429e-05,-2.52688,-2.50818
7430,3.43e-05,-2.52688,-2.49365
7431,3.431e-05,-2.54141,-2.49365
7432,3.432e-05,-2.52688,-2.4646
7433,3.433e-05,-2.51236,-2.47913
7434,3.434e-05,-2.51236,-2.47913
7435,3.435e-05,-2.52688,-2.4646
7436,3.436e-05,-2.54141,-2.49365
7437,3.437e-05,-2.54141,-2.49365
7438,3.438e-05,-2.57046,-2.49365
7439,3.439e-05,-2.55593,-2.49365
7440,3.44e-05,-2.54141,-2.4646
7441,3.441e-05,-2.52688,-2.49365
7442,3.442e-05,-2.52688,-2.47913
7443,3.443e-05,-2.52688,-2.49365
7444,3.444e-05,-2.51236,-2.49365
7445,3.445e-05,-2.52688,-2.49365
7446,3.446e-05,-2.54141,-2.49365
7447,3.447e-05,-2.52688,-2.49365
7448,3.448e-05,-2.54141,-2.50818
7449,3.449e-05,-2.52688,-2.50818
7450,3.45e-05,-2.55593,-2.50818
7451,3.451e-05,-2.52688,-2.49365
7452,3.452e-05,-2.55593,-2.49365
7453,3.453e-05,-2.55593,-2.49365
7454,3.454e-05,-2.55593,-2.47913
7455,3.455e-05,-2.52688,-2.50818
7456,3.456e-05,-2.55593,-2.50818
7457,3.457e-05,-2.54141,-2.49365
7458,3.458e-05,-2.54141,-2.49365
7459,3.459e-05,-2.54141,-2.50818
7460,3.46e-05,-2.52688,-2.47913
7461,3.461e-05,-2.52688,-2.47913
7462,3.462e-05,-2.52688,-2.47913
7463,3.463e-05,-2.54141,-2.47913
7464,3.464e-05,-2.55593,-2.47913
7465,3.465e-05,-2.54141,-2.49365
7466,3.466e-05,-2.54141,-2.4646
7467,3.467e-05,-2.54141,-2.47913
7468,3.468e-05,-2.54141,-2.49365
7469,3.469e-05,-2.55593,-2.4646
7470,3.47e-05,-2.54141,-2.4646
7471,3.471e-05,-2.52688,-2.47913
7472,3.472e-05,-2.52688,-2.49365
7473,3.473e-05,-2.54141,-2.49365
7474,3.474e-05,-2.52688,-2.47913
7475,3.475e-05,-2.54141,-2.47913
7476,3.476e-05,-2.52688,-2.47913
7477,3.477e-05,-2.55593,-2.49365
7478,3.478e-05,-2.55593,-2.47913
7479,3.479e-05,-2.55593,-2.49365
7480,3.48e-05,-2.52688,-2.49365
7481,3.481e-05,-2.52688,-2.4646
7482,3.482e-05,-2.54141,-2.4646
7483,3.483e-05,-2.52688,-2.49365
7484,3.484e-05,-2.55593,-2.50818
7485,3.485e-05,-2.52688,-2.47913
7486,3.486e-05,-2.52688,-2.49365
7487,3.487e-05,-2.49783,-2.49365
7488,3.488e-05,-2.51236,-2.49365
7489,3.489e-05,-2.51236,-2.47913
7490,3.49e-05,-2.54141,-2.47913
7491,3.491e-05,-2.52688,-2.5227
7492,3.492e-05,-2.54141,-2.47913
7493,3.493e-05,-2.55593,-2.47913
7494,3.494e-05,-2.52688,-2.4646
7495,3.495e-05,-2.52688,-2.47913
7496,3.496e-05,-2.51236,-2.4646
7497,3.497e-05,-2.54141,-2.49365
7498,3.498e-05,-2.52688,-2.50818
7499,3.499e-05,-2.55593,-2.49365
7500,3.5e-05,-2.51236,-2.49365
7501,3.501e-05,-2.51236,-2.49365
7502,3.502e-05,-2.54141,-2.49365
7503,3.503e-05,-2.55593,-2.47913
7504,3.504e-05,-2.55593,-2.49365
7505,3.505e-05,-2.55593,-2.4646
7506,3.506e-05,-2.52688,-2.47913
7507,3.507e-05,-2.54141,-2.47913
7508,3.508e-05,-2.51236,-2.4646
7509,3.509e-05,-2.54141,-2.47913
7510,3.51e-05,-2.55593,-2.47913
7511,3.511e-05,-2.52688,-2.49365
7512,3.512e-05,-2.54141,-2.49365
7513,3.513e-05,-2.54141,-2.47913
7514,3.514e-05,-2.52688,-2.49365
7515,3.515e-05,-2.55593,-2.49365
7516,3.516e-05,-2.55593,-2.47913
7517,3.517e-05,-2.55593,-2.47913
7518,3.518e-05,-2.55593,-2.47913
7519,3.519e-05,-2.55593,-2.47913
7520,3.52e-05,-2.55593,-2.47913
7521,3.521e-05,-2.55593,-2.49365
7522,3.522e-05,-2.52688,-2.47913
7523,3.523e-05,-2.57046,-2.49365
7524,3.524e-05,-2.54141,-2.4646
7525,3.525e-05,-2.54141,-2.47913
7526,3.526e-05,-2.52688,-2.47913
7527,3.527e-05,-2.52688,-2.49365
7528,3.528e-05,-2.52688,-2.49365
7529,3.529e-05,-2.54141,-2.49365
7530,3.53e-05,-2.51236,-2.4646
7531,3.531e-05,-2.54141,-2.47913
7532,3.532e-05,-2.55593,-2.47913
7533,3.533e-05,-2.57046,-2.49365
7534,3.534e-05,-2.54141,-2.49365
7535,3.535e-05,-2.55593,-2.47913
7536,3.536e-05,-2.52688,-2.49365
7537,3.537e-05,-2.51236,-2.47913
7538,3.538e-05,-2.55593,-2.4646
7539,3.539e-05,-2.54141,-2.47913
7540,3.54e-05,-2.51236,-2.47913
7541,3.541e-05,-2.55593,-2.49365
7542,3.542e-05,-2.52688,-2.47913
7543,3.543e-05,-2.52688,-2.49365
7544,3.544e-05,-2.52688,-2.49365
7545,3.545e-05,-2.54141,-2.49365
7546,3.546e-05,-2.52688,-2.49365
7547,3.547e-05,-2.54141,-2.49365
7548,3.548e-05,-2.52688,-2.47913
7549,3.549e-05,-2.51236,-2.49365
7550,3.55e-05,-2.54141,-2.47913
7551,3.551e-05,-2.55593,-2.50818
7552,3.552e-05,-2.57046,-2.47913
7553,3.553e-05,-2.54141,-2.50818
7554,3.554e-05,-2.54141,-2.47913
7555,3.555e-05,-2.54141,-2.49365
7556,3.556e-05,-2.55593,-2.49365
7557,3.557e-05,-2.52688,-2.47913
7558,3.558e-05,-2.55593,-2.4646
7559,3.559e-05,-2.51236,-2.49365
7560,3.56e-05,-2.51236,-2.49365
7561,3.561e-05,-2.52688,-2.50818
7562,3.562e-05,-2.52688,-2.47913
7563,3.563e-05,-2.54141,-2.50818
7564,3.564e-05,-2.54141,-2.49365
7565,3.565e-05,-2.52688,-2.49365
7566,3.566e-05,-2.57046,-2.50818
7567,3.567e-05,-2.52688,-2.47913
7568,3.568e-05,-2.51236,-2.49365
7569,3.569e-05,-2.54141,-2.50818
7570,3.57e-05,-2.52688,-2.50818
7571,3.571e-05,-2.51236,-2.50818
7572,3.572e-05,-2.52688,-2.49365
