in s,C1 in V
-7.3656E-02,2.048E+01
-7.3656E-02,2.112E+01
-7.3634E-02,2.043E+01
-7.3634E-02,2.112E+01
-7.3613E-02,2.043E+01
-7.3613E-02,2.107E+01
-7.3591E-02,2.039E+01
-7.3591E-02,2.107E+01
-7.3570E-02,2.034E+01
-7.3570E-02,2.102E+01
-7.3548E-02,2.029E+01
-7.3548E-02,2.102E+01
-7.3526E-02,2.024E+01
-7.3526E-02,2.092E+01
-7.3505E-02,2.019E+01
-7.3505E-02,2.092E+01
-7.3483E-02,2.009E+01
-7.3483E-02,2.087E+01
-7.3462E-02,2.004E+01
-7.3462E-02,2.083E+01
-7.3440E-02,1.995E+01
-7.3440E-02,2.073E+01
-7.3418E-02,1.980E+01
-7.3418E-02,2.058E+01
-7.3397E-02,1.975E+01
-7.3397E-02,2.053E+01
-7.3375E-02,1.960E+01
-7.3375E-02,2.039E+01
-7.3354E-02,1.951E+01
-7.3354E-02,2.029E+01
-7.3332E-02,1.936E+01
-7.3332E-02,2.019E+01
-7.3310E-02,1.921E+01
-7.3310E-02,2.004E+01
-7.3289E-02,1.907E+01
-7.3289E-02,1.995E+01
-7.3267E-02,1.897E+01
-7.3267E-02,1.980E+01
-7.3246E-02,1.882E+01
-7.3246E-02,1.965E+01
-7.3224E-02,1.873E+01
-7.3224E-02,1.951E+01
-7.3202E-02,1.853E+01
-7.3202E-02,1.941E+01
-7.3181E-02,1.843E+01
-7.3181E-02,1.926E+01
-7.3159E-02,1.829E+01
-7.3159E-02,1.912E+01
-7.3138E-02,1.814E+01
-7.3138E-02,1.897E+01
-7.3116E-02,1.809E+01
-7.3116E-02,1.887E+01
-7.3094E-02,1.794E+01
-7.3094E-02,1.877E+01
-7.3073E-02,1.780E+01
-7.3073E-02,1.868E+01
-7.3051E-02,1.780E+01
-7.3051E-02,1.858E+01
-7.3030E-02,1.760E+01
-7.3030E-02,1.843E+01
-7.3008E-02,1.755E+01
-7.3008E-02,1.833E+01
-7.2986E-02,1.750E+01
-7.2986E-02,1.829E+01
-7.2965E-02,1.741E+01
-7.2965E-02,1.814E+01
-7.2943E-02,1.731E+01
-7.2943E-02,1.804E+01
-7.2922E-02,1.721E+01
-7.2922E-02,1.799E+01
-7.2900E-02,1.711E+01
-7.2900E-02,1.790E+01
-7.2878E-02,1.707E+01
-7.2878E-02,1.785E+01
-7.2857E-02,1.702E+01
-7.2857E-02,1.770E+01
-7.2835E-02,1.692E+01
-7.2835E-02,1.765E+01
-7.2814E-02,1.682E+01
-7.2814E-02,1.760E+01
-7.2792E-02,1.672E+01
-7.2792E-02,1.750E+01
-7.2770E-02,1.667E+01
-7.2770E-02,1.741E+01
-7.2749E-02,1.658E+01
-7.2749E-02,1.731E+01
-7.2727E-02,1.653E+01
-7.2727E-02,1.726E+01
-7.2706E-02,1.638E+01
-7.2706E-02,1.716E+01
-7.2684E-02,1.633E+01
-7.2684E-02,1.711E+01
-7.2662E-02,1.624E+01
-7.2662E-02,1.702E+01
-7.2641E-02,1.609E+01
-7.2641E-02,1.687E+01
-7.2619E-02,1.604E+01
-7.2619E-02,1.682E+01
-7.2598E-02,1.599E+01
-7.2598E-02,1.663E+01
-7.2576E-02,1.589E+01
-7.2576E-02,1.663E+01
-7.2554E-02,1.580E+01
-7.2554E-02,1.658E+01
-7.2533E-02,1.570E+01
-7.2533E-02,1.643E+01
-7.2511E-02,1.560E+01
-7.2511E-02,1.638E+01
-7.2490E-02,1.550E+01
-7.2490E-02,1.628E+01
-7.2468E-02,1.541E+01
-7.2468E-02,1.619E+01
-7.2446E-02,1.536E+01
-7.2446E-02,1.619E+01
-7.2425E-02,1.526E+01
-7.2425E-02,1.604E+01
-7.2403E-02,1.511E+01
-7.2403E-02,1.594E+01
-7.2382E-02,1.506E+01
-7.2382E-02,1.580E+01
-7.2360E-02,1.492E+01
-7.2360E-02,1.570E+01
-7.2338E-02,1.482E+01
-7.2338E-02,1.565E+01
-7.2317E-02,1.477E+01
-7.2317E-02,1.555E+01
-7.2295E-02,1.472E+01
-7.2295E-02,1.550E+01
-7.2274E-02,1.458E+01
-7.2274E-02,1.541E+01
-7.2252E-02,1.453E+01
-7.2252E-02,1.531E+01
-7.2230E-02,1.453E+01
-7.2230E-02,1.521E+01
-7.2209E-02,1.438E+01
-7.2209E-02,1.516E+01
-7.2187E-02,1.433E+01
-7.2187E-02,1.506E+01
-7.2166E-02,1.423E+01
-7.2166E-02,1.497E+01
-7.2144E-02,1.418E+01
-7.2144E-02,1.492E+01
-7.2122E-02,1.404E+01
-7.2122E-02,1.482E+01
-7.2101E-02,1.399E+01
-7.2101E-02,1.472E+01
-7.2079E-02,1.379E+01
-7.2079E-02,1.462E+01
-7.2058E-02,1.370E+01
-7.2058E-02,1.448E+01
-7.2036E-02,1.360E+01
-7.2036E-02,1.443E+01
-7.2014E-02,1.350E+01
-7.2014E-02,1.438E+01
-7.1993E-02,1.335E+01
-7.1993E-02,1.423E+01
-7.1971E-02,1.326E+01
-7.1971E-02,1.409E+01
-7.1950E-02,1.316E+01
-7.1950E-02,1.394E+01
-7.1928E-02,1.296E+01
-7.1928E-02,1.389E+01
-7.1906E-02,1.287E+01
-7.1906E-02,1.375E+01
-7.1885E-02,1.272E+01
-7.1885E-02,1.355E+01
-7.1863E-02,1.257E+01
-7.1863E-02,1.340E+01
-7.1842E-02,1.243E+01
-7.1842E-02,1.326E+01
-7.1820E-02,1.233E+01
-7.1820E-02,1.316E+01
-7.1798E-02,1.218E+01
-7.1798E-02,1.296E+01
-7.1777E-02,1.204E+01
-7.1777E-02,1.287E+01
-7.1755E-02,1.184E+01
-7.1755E-02,1.272E+01
-7.1734E-02,1.169E+01
-7.1734E-02,1.262E+01
-7.1712E-02,1.160E+01
-7.1712E-02,1.248E+01
-7.1690E-02,1.145E+01
-7.1690E-02,1.238E+01
-7.1669E-02,1.140E+01
-7.1669E-02,1.223E+01
-7.1647E-02,1.125E+01
-7.1647E-02,1.208E+01
-7.1626E-02,1.116E+01
-7.1626E-02,1.199E+01
-7.1604E-02,1.111E+01
-7.1604E-02,1.184E+01
-7.1582E-02,1.096E+01
-7.1582E-02,1.174E+01
-7.1561E-02,1.086E+01
-7.1561E-02,1.169E+01
-7.1539E-02,1.077E+01
-7.1539E-02,1.155E+01
-7.1518E-02,1.062E+01
-7.1518E-02,1.140E+01
-7.1496E-02,1.057E+01
-7.1496E-02,1.135E+01
-7.1474E-02,1.047E+01
-7.1474E-02,1.130E+01
-7.1453E-02,1.038E+01
-7.1453E-02,1.116E+01
-7.1431E-02,1.028E+01
-7.1431E-02,1.106E+01
-7.1410E-02,1.013E+01
-7.1410E-02,1.091E+01
-7.1388E-02,1.003E+01
-7.1388E-02,1.086E+01
-7.1366E-02,9.888E+00
-7.1366E-02,1.072E+01
-7.1345E-02,9.839E+00
-7.1345E-02,1.062E+01
-7.1323E-02,9.741E+00
-7.1323E-02,1.052E+01
-7.1302E-02,9.595E+00
-7.1302E-02,1.038E+01
-7.1280E-02,9.497E+00
-7.1280E-02,1.033E+01
-7.1258E-02,9.351E+00
-7.1258E-02,1.018E+01
-7.1237E-02,9.204E+00
-7.1237E-02,1.003E+01
-7.1215E-02,9.106E+00
-7.1215E-02,9.937E+00
-7.1194E-02,9.009E+00
-7.1194E-02,9.937E+00
-7.1172E-02,8.862E+00
-7.1172E-02,9.692E+00
-7.1150E-02,8.765E+00
-7.1150E-02,9.595E+00
-7.1129E-02,8.667E+00
-7.1129E-02,9.448E+00
-7.1107E-02,8.569E+00
-7.1107E-02,9.399E+00
-7.1086E-02,8.423E+00
-7.1086E-02,9.253E+00
-7.1064E-02,8.276E+00
-7.1064E-02,9.106E+00
-7.1042E-02,8.179E+00
-7.1042E-02,9.009E+00
-7.1021E-02,8.081E+00
-7.1021E-02,8.862E+00
-7.0999E-02,7.886E+00
-7.0999E-02,8.765E+00
-7.0978E-02,7.788E+00
-7.0978E-02,8.569E+00
-7.0956E-02,7.642E+00
-7.0956E-02,8.521E+00
-7.0934E-02,7.495E+00
-7.0934E-02,8.325E+00
-7.0913E-02,7.349E+00
-7.0913E-02,8.179E+00
-7.0891E-02,7.202E+00
-7.0891E-02,8.081E+00
-7.0870E-02,7.104E+00
-7.0870E-02,7.935E+00
-7.0848E-02,6.909E+00
-7.0848E-02,7.837E+00
-7.0826E-02,6.812E+00
-7.0826E-02,7.642E+00
-7.0805E-02,6.665E+00
-7.0805E-02,7.544E+00
-7.0783E-02,6.519E+00
-7.0783E-02,7.349E+00
-7.0762E-02,6.372E+00
-7.0762E-02,7.300E+00
-7.0740E-02,6.226E+00
-7.0740E-02,7.104E+00
-7.0718E-02,6.079E+00
-7.0718E-02,6.958E+00
-7.0697E-02,5.933E+00
-7.0697E-02,6.763E+00
-7.0675E-02,5.737E+00
-7.0675E-02,6.616E+00
-7.0654E-02,5.542E+00
-7.0654E-02,6.470E+00
-7.0632E-02,5.396E+00
-7.0632E-02,6.274E+00
-7.0610E-02,5.200E+00
-7.0610E-02,6.079E+00
-7.0589E-02,5.005E+00
-7.0589E-02,5.933E+00
-7.0567E-02,4.858E+00
-7.0567E-02,5.737E+00
-7.0546E-02,4.614E+00
-7.0546E-02,5.542E+00
-7.0524E-02,4.468E+00
-7.0524E-02,5.396E+00
-7.0502E-02,4.272E+00
-7.0502E-02,5.151E+00
-7.0481E-02,4.028E+00
-7.0481E-02,5.005E+00
-7.0459E-02,3.833E+00
-7.0459E-02,4.810E+00
-7.0438E-02,3.687E+00
-7.0438E-02,4.614E+00
-7.0416E-02,3.491E+00
-7.0416E-02,4.419E+00
-7.0394E-02,3.296E+00
-7.0394E-02,4.224E+00
-7.0373E-02,3.101E+00
-7.0373E-02,4.077E+00
-7.0351E-02,2.954E+00
-7.0351E-02,3.882E+00
-7.0330E-02,2.759E+00
-7.0330E-02,3.687E+00
-7.0308E-02,2.563E+00
-7.0308E-02,3.491E+00
-7.0286E-02,2.368E+00
-7.0286E-02,3.345E+00
-7.0265E-02,2.173E+00
-7.0265E-02,3.149E+00
-7.0243E-02,2.026E+00
-7.0243E-02,2.954E+00
-7.0222E-02,1.831E+00
-7.0222E-02,2.759E+00
-7.0200E-02,1.685E+00
-7.0200E-02,2.612E+00
-7.0178E-02,1.440E+00
-7.0178E-02,2.466E+00
-7.0157E-02,1.343E+00
-7.0157E-02,2.222E+00
-7.0135E-02,1.147E+00
-7.0135E-02,2.026E+00
-7.0114E-02,1.001E+00
-7.0114E-02,1.880E+00
-7.0092E-02,8.057E-01
-7.0092E-02,1.733E+00
-7.0070E-02,6.104E-01
-7.0070E-02,1.587E+00
-7.0049E-02,5.127E-01
-7.0049E-02,1.392E+00
-7.0027E-02,3.662E-01
-7.0027E-02,1.294E+00
-7.0006E-02,2.197E-01
-7.0006E-02,1.147E+00
-6.9984E-02,7.324E-02
-6.9984E-02,1.001E+00
-6.9962E-02,-2.441E-02
-6.9962E-02,8.545E-01
-6.9941E-02,-1.221E-01
-6.9941E-02,7.080E-01
-6.9919E-02,-2.686E-01
-6.9919E-02,6.592E-01
-6.9898E-02,-3.662E-01
-6.9898E-02,5.127E-01
-6.9876E-02,-5.127E-01
-6.9876E-02,3.174E-01
-6.9854E-02,-6.104E-01
-6.9854E-02,2.197E-01
-6.9833E-02,-6.592E-01
-6.9833E-02,1.709E-01
-6.9811E-02,-8.545E-01
-6.9811E-02,1.221E-01
-6.9790E-02,-9.033E-01
-6.9790E-02,-7.324E-02
-6.9768E-02,-1.001E+00
-6.9768E-02,-1.221E-01
-6.9746E-02,-1.147E+00
-6.9746E-02,-2.197E-01
-6.9725E-02,-1.196E+00
-6.9725E-02,-3.662E-01
-6.9703E-02,-1.294E+00
-6.9703E-02,-4.150E-01
-6.9682E-02,-1.343E+00
-6.9682E-02,-5.615E-01
-6.9660E-02,-1.538E+00
-6.9660E-02,-6.592E-01
-6.9638E-02,-1.538E+00
-6.9638E-02,-7.568E-01
-6.9617E-02,-1.587E+00
-6.9617E-02,-9.033E-01
-6.9595E-02,-1.733E+00
-6.9595E-02,-9.521E-01
-6.9574E-02,-1.782E+00
-6.9574E-02,-1.050E+00
-6.9552E-02,-1.880E+00
-6.9552E-02,-1.099E+00
-6.9530E-02,-1.978E+00
-6.9530E-02,-1.245E+00
-6.9509E-02,-2.075E+00
-6.9509E-02,-1.294E+00
-6.9487E-02,-2.124E+00
-6.9487E-02,-1.440E+00
-6.9466E-02,-2.222E+00
-6.9466E-02,-1.489E+00
-6.9444E-02,-2.222E+00
-6.9444E-02,-1.538E+00
-6.9422E-02,-2.319E+00
-6.9422E-02,-1.636E+00
-6.9401E-02,-2.417E+00
-6.9401E-02,-1.685E+00
-6.9379E-02,-2.515E+00
-6.9379E-02,-1.831E+00
-6.9358E-02,-2.563E+00
-6.9358E-02,-1.831E+00
-6.9336E-02,-2.710E+00
-6.9336E-02,-1.978E+00
-6.9314E-02,-2.759E+00
-6.9314E-02,-2.026E+00
-6.9293E-02,-2.856E+00
-6.9293E-02,-2.124E+00
-6.9271E-02,-2.954E+00
-6.9271E-02,-2.222E+00
-6.9250E-02,-3.149E+00
-6.9250E-02,-2.319E+00
-6.9228E-02,-3.198E+00
-6.9228E-02,-2.417E+00
-6.9206E-02,-3.296E+00
-6.9206E-02,-2.515E+00
-6.9185E-02,-3.394E+00
-6.9185E-02,-2.563E+00
-6.9163E-02,-3.442E+00
-6.9163E-02,-2.710E+00
-6.9142E-02,-3.589E+00
-6.9142E-02,-2.808E+00
-6.9120E-02,-3.735E+00
-6.9120E-02,-2.905E+00
-6.9098E-02,-3.833E+00
-6.9098E-02,-3.003E+00
-6.9077E-02,-3.931E+00
-6.9077E-02,-3.149E+00
-6.9055E-02,-4.077E+00
-6.9055E-02,-3.296E+00
-6.9034E-02,-4.224E+00
-6.9034E-02,-3.394E+00
-6.9012E-02,-4.370E+00
-6.9012E-02,-3.491E+00
-6.8990E-02,-4.468E+00
-6.8990E-02,-3.638E+00
-6.8969E-02,-4.614E+00
-6.8969E-02,-3.784E+00
-6.8947E-02,-4.761E+00
-6.8947E-02,-3.882E+00
-6.8926E-02,-4.907E+00
-6.8926E-02,-4.028E+00
-6.8904E-02,-5.054E+00
-6.8904E-02,-4.175E+00
-6.8882E-02,-5.103E+00
-6.8882E-02,-4.321E+00
-6.8861E-02,-5.298E+00
-6.8861E-02,-4.468E+00
-6.8839E-02,-5.347E+00
-6.8839E-02,-4.565E+00
-6.8818E-02,-5.542E+00
-6.8818E-02,-4.663E+00
-6.8796E-02,-5.688E+00
-6.8796E-02,-4.761E+00
-6.8774E-02,-5.835E+00
-6.8774E-02,-4.956E+00
-6.8753E-02,-5.981E+00
-6.8753E-02,-5.103E+00
-6.8731E-02,-6.079E+00
-6.8731E-02,-5.249E+00
-6.8710E-02,-6.274E+00
-6.8710E-02,-5.396E+00
-6.8688E-02,-6.421E+00
-6.8688E-02,-5.591E+00
-6.8666E-02,-6.616E+00
-6.8666E-02,-5.737E+00
-6.8645E-02,-6.763E+00
-6.8645E-02,-5.835E+00
-6.8623E-02,-6.909E+00
-6.8623E-02,-6.030E+00
-6.8602E-02,-7.153E+00
-6.8602E-02,-6.226E+00
-6.8580E-02,-7.300E+00
-6.8580E-02,-6.323E+00
-6.8558E-02,-7.446E+00
-6.8558E-02,-6.567E+00
-6.8537E-02,-7.690E+00
-6.8537E-02,-6.714E+00
-6.8515E-02,-7.788E+00
-6.8515E-02,-6.860E+00
-6.8494E-02,-7.983E+00
-6.8494E-02,-7.056E+00
-6.8472E-02,-8.179E+00
-6.8472E-02,-7.251E+00
-6.8450E-02,-8.374E+00
-6.8450E-02,-7.397E+00
-6.8429E-02,-8.569E+00
-6.8429E-02,-7.593E+00
-6.8407E-02,-8.667E+00
-6.8407E-02,-7.788E+00
-6.8386E-02,-8.862E+00
-6.8386E-02,-7.935E+00
-6.8364E-02,-9.058E+00
-6.8364E-02,-8.130E+00
-6.8342E-02,-9.204E+00
-6.8342E-02,-8.276E+00
-6.8321E-02,-9.351E+00
-6.8321E-02,-8.423E+00
-6.8299E-02,-9.497E+00
-6.8299E-02,-8.618E+00
-6.8278E-02,-9.644E+00
-6.8278E-02,-8.813E+00
-6.8256E-02,-9.790E+00
-6.8256E-02,-8.960E+00
-6.8234E-02,-9.985E+00
-6.8234E-02,-9.106E+00
-6.8213E-02,-1.013E+01
-6.8213E-02,-9.302E+00
-6.8191E-02,-1.028E+01
-6.8191E-02,-9.399E+00
-6.8170E-02,-1.038E+01
-6.8170E-02,-9.546E+00
-6.8148E-02,-1.052E+01
-6.8148E-02,-9.692E+00
-6.8126E-02,-1.072E+01
-6.8126E-02,-9.839E+00
-6.8105E-02,-1.082E+01
-6.8105E-02,-9.937E+00
-6.8083E-02,-1.091E+01
-6.8083E-02,-1.008E+01
-6.8062E-02,-1.101E+01
-6.8062E-02,-1.023E+01
-6.8040E-02,-1.121E+01
-6.8040E-02,-1.033E+01
-6.8018E-02,-1.130E+01
-6.8018E-02,-1.047E+01
-6.7997E-02,-1.140E+01
-6.7997E-02,-1.057E+01
-6.7975E-02,-1.145E+01
-6.7975E-02,-1.062E+01
-6.7954E-02,-1.160E+01
-6.7954E-02,-1.082E+01
-6.7932E-02,-1.169E+01
-6.7932E-02,-1.091E+01
-6.7910E-02,-1.179E+01
-6.7910E-02,-1.101E+01
-6.7889E-02,-1.194E+01
-6.7889E-02,-1.111E+01
-6.7867E-02,-1.199E+01
-6.7867E-02,-1.116E+01
-6.7846E-02,-1.204E+01
-6.7846E-02,-1.130E+01
-6.7824E-02,-1.213E+01
-6.7824E-02,-1.140E+01
-6.7802E-02,-1.218E+01
-6.7802E-02,-1.145E+01
-6.7781E-02,-1.228E+01
-6.7781E-02,-1.155E+01
-6.7759E-02,-1.233E+01
-6.7759E-02,-1.160E+01
-6.7738E-02,-1.238E+01
-6.7738E-02,-1.165E+01
-6.7716E-02,-1.248E+01
-6.7716E-02,-1.169E+01
-6.7694E-02,-1.252E+01
-6.7694E-02,-1.179E+01
-6.7673E-02,-1.257E+01
-6.7673E-02,-1.184E+01
-6.7651E-02,-1.267E+01
-6.7651E-02,-1.194E+01
-6.7630E-02,-1.272E+01
-6.7630E-02,-1.199E+01
-6.7608E-02,-1.282E+01
-6.7608E-02,-1.204E+01
-6.7586E-02,-1.287E+01
-6.7586E-02,-1.213E+01
-6.7565E-02,-1.287E+01
-6.7565E-02,-1.218E+01
-6.7543E-02,-1.296E+01
-6.7543E-02,-1.218E+01
-6.7522E-02,-1.306E+01
-6.7522E-02,-1.228E+01
-6.7500E-02,-1.311E+01
-6.7500E-02,-1.238E+01
-6.7478E-02,-1.316E+01
-6.7478E-02,-1.243E+01
-6.7457E-02,-1.321E+01
-6.7457E-02,-1.243E+01
-6.7435E-02,-1.331E+01
-6.7435E-02,-1.257E+01
-6.7414E-02,-1.335E+01
-6.7414E-02,-1.262E+01
-6.7392E-02,-1.340E+01
-6.7392E-02,-1.272E+01
-6.7370E-02,-1.355E+01
-6.7370E-02,-1.272E+01
-6.7349E-02,-1.360E+01
-6.7349E-02,-1.277E+01
-6.7327E-02,-1.370E+01
-6.7327E-02,-1.292E+01
-6.7306E-02,-1.379E+01
-6.7306E-02,-1.296E+01
-6.7284E-02,-1.389E+01
-6.7284E-02,-1.301E+01
-6.7262E-02,-1.394E+01
-6.7262E-02,-1.316E+01
-6.7241E-02,-1.404E+01
-6.7241E-02,-1.326E+01
-6.7219E-02,-1.414E+01
-6.7219E-02,-1.331E+01
-6.7198E-02,-1.428E+01
-6.7198E-02,-1.345E+01
-6.7176E-02,-1.443E+01
-6.7176E-02,-1.360E+01
-6.7154E-02,-1.448E+01
-6.7154E-02,-1.365E+01
-6.7133E-02,-1.462E+01
-6.7133E-02,-1.379E+01
-6.7111E-02,-1.477E+01
-6.7111E-02,-1.389E+01
-6.7090E-02,-1.487E+01
-6.7090E-02,-1.404E+01
-6.7068E-02,-1.497E+01
-6.7068E-02,-1.414E+01
-6.7046E-02,-1.516E+01
-6.7046E-02,-1.423E+01
-6.7025E-02,-1.526E+01
-6.7025E-02,-1.443E+01
-6.7003E-02,-1.536E+01
-6.7003E-02,-1.453E+01
-6.6982E-02,-1.550E+01
-6.6982E-02,-1.467E+01
-6.6960E-02,-1.560E+01
-6.6960E-02,-1.472E+01
-6.6938E-02,-1.570E+01
-6.6938E-02,-1.487E+01
-6.6917E-02,-1.584E+01
-6.6917E-02,-1.501E+01
-6.6895E-02,-1.594E+01
-6.6895E-02,-1.511E+01
-6.6874E-02,-1.604E+01
-6.6874E-02,-1.521E+01
-6.6852E-02,-1.614E+01
-6.6852E-02,-1.531E+01
-6.6830E-02,-1.624E+01
-6.6830E-02,-1.545E+01
-6.6809E-02,-1.628E+01
-6.6809E-02,-1.550E+01
-6.6787E-02,-1.638E+01
-6.6787E-02,-1.560E+01
-6.6766E-02,-1.643E+01
-6.6766E-02,-1.570E+01
-6.6744E-02,-1.658E+01
-6.6744E-02,-1.580E+01
-6.6722E-02,-1.663E+01
-6.6722E-02,-1.584E+01
-6.6701E-02,-1.672E+01
-6.6701E-02,-1.594E+01
-6.6679E-02,-1.682E+01
-6.6679E-02,-1.604E+01
-6.6658E-02,-1.702E+01
-6.6658E-02,-1.614E+01
-6.6636E-02,-1.711E+01
-6.6636E-02,-1.628E+01
-6.6614E-02,-1.721E+01
-6.6614E-02,-1.638E+01
-6.6593E-02,-1.736E+01
-6.6593E-02,-1.653E+01
-6.6571E-02,-1.750E+01
-6.6571E-02,-1.667E+01
-6.6550E-02,-1.760E+01
-6.6550E-02,-1.672E+01
-6.6528E-02,-1.770E+01
-6.6528E-02,-1.687E+01
-6.6506E-02,-1.785E+01
-6.6506E-02,-1.702E+01
-6.6485E-02,-1.799E+01
-6.6485E-02,-1.707E+01
-6.6463E-02,-1.804E+01
-6.6463E-02,-1.721E+01
-6.6442E-02,-1.824E+01
-6.6442E-02,-1.736E+01
-6.6420E-02,-1.824E+01
-6.6420E-02,-1.746E+01
-6.6398E-02,-1.833E+01
-6.6398E-02,-1.755E+01
-6.6377E-02,-1.848E+01
-6.6377E-02,-1.770E+01
-6.6355E-02,-1.858E+01
-6.6355E-02,-1.780E+01
-6.6334E-02,-1.873E+01
-6.6334E-02,-1.790E+01
-6.6312E-02,-1.882E+01
-6.6312E-02,-1.799E+01
-6.6290E-02,-1.887E+01
-6.6290E-02,-1.809E+01
-6.6269E-02,-1.892E+01
-6.6269E-02,-1.819E+01
-6.6247E-02,-1.907E+01
-6.6247E-02,-1.829E+01
-6.6226E-02,-1.912E+01
-6.6226E-02,-1.833E+01
-6.6204E-02,-1.917E+01
-6.6204E-02,-1.843E+01
-6.6182E-02,-1.926E+01
-6.6182E-02,-1.853E+01
-6.6161E-02,-1.931E+01
-6.6161E-02,-1.853E+01
-6.6139E-02,-1.931E+01
-6.6139E-02,-1.863E+01
-6.6118E-02,-1.941E+01
-6.6118E-02,-1.868E+01
-6.6096E-02,-1.941E+01
-6.6096E-02,-1.873E+01
-6.6074E-02,-1.951E+01
-6.6074E-02,-1.873E+01
-6.6053E-02,-1.951E+01
-6.6053E-02,-1.877E+01
-6.6031E-02,-1.951E+01
-6.6031E-02,-1.887E+01
-6.6010E-02,-1.960E+01
-6.6010E-02,-1.887E+01
-6.5988E-02,-1.960E+01
-6.5988E-02,-1.892E+01
-6.5966E-02,-1.960E+01
-6.5966E-02,-1.892E+01
-6.5945E-02,-1.960E+01
-6.5945E-02,-1.897E+01
-6.5923E-02,-1.960E+01
-6.5923E-02,-1.897E+01
-6.5902E-02,-1.965E+01
-6.5902E-02,-1.902E+01
-6.5880E-02,-1.970E+01
-6.5880E-02,-1.897E+01
-6.5858E-02,-1.970E+01
-6.5858E-02,-1.897E+01
-6.5837E-02,-1.970E+01
-6.5837E-02,-1.902E+01
-6.5815E-02,-1.980E+01
-6.5815E-02,-1.907E+01
-6.5794E-02,-1.980E+01
-6.5794E-02,-1.907E+01
-6.5772E-02,-1.980E+01
-6.5772E-02,-1.912E+01
-6.5750E-02,-1.985E+01
-6.5750E-02,-1.917E+01
-6.5729E-02,-1.985E+01
-6.5729E-02,-1.917E+01
-6.5707E-02,-1.990E+01
-6.5707E-02,-1.921E+01
-6.5686E-02,-1.995E+01
-6.5686E-02,-1.921E+01
-6.5664E-02,-1.995E+01
-6.5664E-02,-1.926E+01
-6.5642E-02,-2.000E+01
-6.5642E-02,-1.931E+01
-6.5621E-02,-2.004E+01
-6.5621E-02,-1.936E+01
-6.5599E-02,-2.009E+01
-6.5599E-02,-1.941E+01
-6.5578E-02,-2.014E+01
-6.5578E-02,-1.946E+01
-6.5556E-02,-2.019E+01
-6.5556E-02,-1.951E+01
-6.5534E-02,-2.024E+01
-6.5534E-02,-1.951E+01
-6.5513E-02,-2.029E+01
-6.5513E-02,-1.960E+01
-6.5491E-02,-2.039E+01
-6.5491E-02,-1.960E+01
-6.5470E-02,-2.039E+01
-6.5470E-02,-1.970E+01
-6.5448E-02,-2.048E+01
-6.5448E-02,-1.975E+01
-6.5426E-02,-2.053E+01
-6.5426E-02,-1.980E+01
-6.5405E-02,-2.058E+01
-6.5405E-02,-1.985E+01
-6.5383E-02,-2.058E+01
-6.5383E-02,-1.990E+01
-6.5362E-02,-2.068E+01
-6.5362E-02,-1.995E+01
-6.5340E-02,-2.068E+01
-6.5340E-02,-1.995E+01
-6.5318E-02,-2.073E+01
-6.5318E-02,-2.000E+01
-6.5297E-02,-2.078E+01
-6.5297E-02,-2.009E+01
-6.5275E-02,-2.083E+01
-6.5275E-02,-2.014E+01
-6.5254E-02,-2.087E+01
-6.5254E-02,-2.014E+01
-6.5232E-02,-2.087E+01
-6.5232E-02,-2.014E+01
-6.5210E-02,-2.087E+01
-6.5210E-02,-2.024E+01
-6.5189E-02,-2.087E+01
-6.5189E-02,-2.024E+01
-6.5167E-02,-2.092E+01
-6.5167E-02,-2.024E+01
-6.5146E-02,-2.092E+01
-6.5146E-02,-2.024E+01
-6.5124E-02,-2.092E+01
-6.5124E-02,-2.024E+01
-6.5102E-02,-2.097E+01
-6.5102E-02,-2.029E+01
-6.5081E-02,-2.097E+01
-6.5081E-02,-2.029E+01
-6.5059E-02,-2.102E+01
-6.5059E-02,-2.029E+01
-6.5038E-02,-2.102E+01
-6.5038E-02,-2.029E+01
-6.5016E-02,-2.097E+01
-6.5016E-02,-2.029E+01
-6.4994E-02,-2.102E+01
-6.4994E-02,-2.029E+01
-6.4973E-02,-2.102E+01
-6.4973E-02,-2.034E+01
-6.4951E-02,-2.102E+01
-6.4951E-02,-2.034E+01
-6.4930E-02,-2.107E+01
-6.4930E-02,-2.043E+01
-6.4908E-02,-2.107E+01
-6.4908E-02,-2.043E+01
-6.4886E-02,-2.107E+01
-6.4886E-02,-2.043E+01
-6.4865E-02,-2.107E+01
-6.4865E-02,-2.043E+01
-6.4843E-02,-2.112E+01
-6.4843E-02,-2.043E+01
-6.4822E-02,-2.112E+01
-6.4822E-02,-2.043E+01
-6.4800E-02,-2.107E+01
-6.4800E-02,-2.043E+01
-6.4778E-02,-2.107E+01
-6.4778E-02,-2.043E+01
-6.4757E-02,-2.107E+01
-6.4757E-02,-2.043E+01
-6.4735E-02,-2.112E+01
-6.4735E-02,-2.048E+01
-6.4714E-02,-2.112E+01
-6.4714E-02,-2.043E+01
-6.4692E-02,-2.107E+01
-6.4692E-02,-2.043E+01
-6.4670E-02,-2.107E+01
-6.4670E-02,-2.048E+01
-6.4649E-02,-2.107E+01
-6.4649E-02,-2.043E+01
-6.4627E-02,-2.112E+01
-6.4627E-02,-2.043E+01
-6.4606E-02,-2.112E+01
-6.4606E-02,-2.043E+01
-6.4584E-02,-2.112E+01
-6.4584E-02,-2.043E+01
-6.4562E-02,-2.112E+01
